Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,N-mode attribute,Anomaly?,Anomaly Mode,Attribute,Desired Speed,D-mode attribute,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,V-mode attribute,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time,Force Sensor 1,N-mode?,V-mode?,D-mode?,Binary Macro Health Mode,Multi-class Sublevel Mode,Multi-class Sublevel Mode Enc
174133,0.0,0,0,0,0,,,,150.0,15,15.43,154.34,0,,Force Sensor 3,0,0,15.88,17.81,-2.81,2.62,-966.5,1.62,5.31,-0.4,-10.73,-62.88,47.25,-32.25,0.98,0.0,-0.16,-0.14,27,-210862080,377.99,3694197,58.82352941176471,38473,0,False,False,False,H,H,0
174148,0.0,0,0,0,0,M,M,M,150.0,15,15.31,151.97,0,0.0,Force Sensor 3,1,0,16.06,27.44,-3.0,2.62,-992.75,1.62,5.36,-0.18,-12.16,-62.88,47.25,-32.25,0.96,-0.01,-0.24,-0.14,27,-211222528,278.96,3694213,66.66666666666667,38488,0,False,False,False,H,H,0
174162,0.0,0,0,0,0,,,,150.0,15,15.8,151.76,0,,Force Sensor 3,0,0,16.31,37.13,-3.37,2.75,-1014.75,1.44,2.41,-0.12,-13.48,-62.88,47.25,-32.25,0.91,-0.03,-0.4,-0.13,27,-214794240,197.22,3694226,76.92307692307692,38502,0,False,False,False,H,H,0
174179,0.0,0,0,0,0,,,,150.0,15,15.81,156.87,0,,Force Sensor 3,0,0,16.81,56.44,-4.94,2.75,-994.06,1.81,3.24,-0.04,-12.78,-62.88,47.25,-32.25,0.87,-0.04,-0.47,-0.13,27,-214204416,142.93,3694236,58.82352941176471,38519,0,False,False,False,H,H,0
174194,0.0,0,0,0,0,,,,150.0,15,15.55,136.91,0,,Force Sensor 3,0,0,17.06,65.81,-6.62,2.5,-974.75,2.19,-0.14,-0.13,-13.6,-75.37,44.69,20.75,0.83,-0.05,-0.54,-0.12,27,-216760320,118.86,3694245,66.66666666666667,38534,0,False,False,False,H,H,0
174210,0.0,0,0,0,0,,,,150.0,15,16.57,139.5,0,,Force Sensor 3,0,0,17.06,65.81,-6.62,2.69,-972.5,1.44,-1.34,-0.17,-13.14,-75.37,44.69,20.75,0.78,-0.06,-0.61,-0.12,27,-232161280,98.98,3694259,71.42857142857143,38550,0,False,False,False,H,H,0
174224,0.0,0,0,0,0,M,M,M,150.0,15,16.44,134.28,0,0.0,Force Sensor 3,1,0,17.69,84.0,-2.69,2.56,-964.25,1.81,-1.12,-0.17,-12.4,-75.37,44.69,20.75,0.67,-0.08,-0.73,-0.11,27,-218333184,107.96,3694272,62.5,38564,0,False,False,False,H,H,0
174239,0.0,0,0,0,0,,,,150.0,15,16.71,144.47,0,,Force Sensor 3,0,0,18.06,85.25,-177.25,2.56,-968.75,1.81,-5.24,-0.36,-11.55,-75.37,44.69,20.75,0.61,-0.09,-0.78,-0.1,27,-212893696,123.99,3694284,66.66666666666667,38579,0,False,False,False,H,H,0
174256,0.0,0,0,0,0,,,,150.0,15,16.97,129.39,0,,Force Sensor 3,0,0,18.56,76.5,-168.44,2.56,-968.75,1.81,-5.55,0.0,-10.85,-38.06,39.56,67.25,0.55,-0.1,-0.83,-0.09,27,-216825856,165.4,3694296,76.92307692307692,38596,0,False,False,False,H,H,0
174268,0.0,0,0,0,0,,,,150.0,15,16.97,131.84,0,,Force Sensor 3,0,0,19.87,57.81,-175.06,2.75,-964.56,1.75,-5.07,-0.29,-9.04,-38.06,39.56,67.25,0.48,-0.1,-0.87,-0.08,27,-213778432,217.02,3694309,58.82352941176471,38608,0,False,False,False,H,H,0
174285,0.0,0,0,0,0,,,,150.0,15,16.86,134.42,0,,Force Sensor 3,0,0,20.87,48.56,-176.06,2.12,-963.06,1.87,-7.45,-0.33,-8.67,-38.06,39.56,67.25,0.33,-0.12,-0.93,-0.07,27,-212533248,279.75,3694322,62.5,38625,0,False,False,False,H,H,0
174301,0.0,0,0,0,0,,,,150.0,15,16.63,136.91,0,,Force Sensor 3,0,0,14.25,39.31,-176.69,2.06,-929.81,2.06,-5.91,-0.21,-5.16,-38.06,39.56,67.25,0.26,-0.12,-0.96,-0.06,27,-211484672,356.61,3694335,62.5,38641,0,False,False,False,H,H,0
174314,0.0,0,0,0,0,,,,150.0,15,16.63,149.44,0,,Force Sensor 3,0,0,14.44,30.31,-177.06,2.44,-892.94,1.44,-9.08,-0.34,-3.31,26.19,33.38,67.69,0.18,-0.13,-0.97,-0.05,27,-210403328,437.68,3694348,83.33333333333333,38654,0,False,False,False,H,H,0
174330,0.0,0,0,0,0,,,,150.0,15,16.0,151.92,0,,Force Sensor 3,0,0,14.88,13.13,-177.44,2.06,-892.69,1.81,-7.02,-0.16,-2.35,26.19,33.38,67.69,0.04,-0.13,-0.99,-0.03,27,-210108416,516.45,3694363,62.5,38670,0,False,False,False,H,H,0
174345,0.0,0,0,0,0,,,,150.0,15,15.88,161.88,0,,Force Sensor 3,0,0,15.06,4.75,-177.5,1.81,-835.87,1.62,-7.56,-0.21,0.98,26.19,33.38,67.69,-0.03,-0.13,-0.99,-0.02,27,-216104960,584.59,3694376,58.82352941176471,38685,0,False,False,False,H,H,0
174361,0.0,0,0,0,0,,,,150.0,15,15.1,156.93,0,,Force Sensor 3,0,0,15.44,-11.25,-177.5,2.12,-823.94,1.06,-7.53,-0.28,1.78,26.19,33.38,67.69,-0.1,-0.13,-0.99,-0.01,27,-216039424,646.1,3694387,83.33333333333333,38701,0,False,False,False,H,H,0
174374,0.0,0,0,0,0,,,,150.0,15,15.61,164.52,0,,Force Sensor 3,0,0,11.13,-58.63,-175.44,2.37,-824.69,1.62,-0.41,-0.18,5.22,72.75,32.69,-24.87,-0.49,-0.13,-0.86,0.05,27,-211943424,850.08,3694447,55.55555555555557,38714,0,False,False,False,H,H,0
174390,0.0,0,0,0,0,,,,150.0,15,15.22,172.11,0,,Force Sensor 3,0,0,11.75,-66.62,-174.0,2.12,-827.31,1.19,1.07,-0.09,5.2,72.75,32.69,-24.87,-0.6,-0.12,-0.79,0.07,27,-219119616,888.43,3694461,66.66666666666667,38730,0,False,False,False,H,H,0
174407,0.0,0,0,0,0,,,,150.0,15,15.21,159.35,0,,Force Sensor 3,0,0,12.25,-74.5,-171.06,1.69,-822.56,1.56,-0.56,-0.23,3.54,72.75,32.69,-24.87,-0.66,-0.11,-0.74,0.07,27,-215089152,892.36,3694474,62.5,38747,0,False,False,False,H,H,0
174420,0.0,0,0,0,0,,,,150.0,15,15.46,161.88,0,,Force Sensor 3,0,0,12.69,-82.44,-161.5,2.37,-907.75,1.37,3.32,-0.2,2.77,72.75,32.69,-24.87,-0.71,-0.11,-0.69,0.08,27,-209977344,904.35,3694485,76.92307692307692,38760,0,False,False,False,H,H,0
174436,0.0,0,0,0,0,,,,150.0,15,15.33,154.71,0,,Force Sensor 3,0,0,13.13,-87.06,-2.37,2.5,-946.75,1.75,5.05,0.04,1.83,41.75,39.69,-60.88,-0.76,-0.1,-0.63,0.09,27,-219054080,891.41,3694498,66.66666666666667,38776,0,False,False,False,H,H,0
174452,0.0,0,0,0,0,,,,150.0,15,15.68,141.64,0,,Force Sensor 3,0,0,13.75,-69.87,-7.06,2.31,-951.69,1.44,4.84,-0.23,0.83,41.75,39.69,-60.88,-0.81,-0.09,-0.57,0.1,27,-217841664,856.1,3694510,58.82352941176471,38792,0,False,False,False,H,H,0
174468,0.0,0,0,0,0,,,,150.0,15,16.07,139.59,0,,Force Sensor 3,0,0,14.06,-60.25,-4.94,2.87,-998.56,1.37,7.58,-0.01,-0.64,41.75,39.69,-60.88,-0.9,-0.08,-0.42,0.11,27,-222068736,809.86,3694522,58.82352941176471,38808,0,False,False,False,H,H,0
174482,0.0,0,0,0,0,,,,150.0,15,16.45,134.47,0,,Force Sensor 3,0,0,14.31,-50.5,-3.87,2.31,-1012.56,2.25,9.05,-0.25,-3.1,41.75,39.69,-60.88,-0.93,-0.07,-0.34,0.12,27,-221970432,743.12,3694534,83.33333333333333,38822,0,False,False,False,H,H,0
174498,0.0,0,0,0,0,,,,150.0,15,16.71,139.16,0,,Force Sensor 3,0,0,14.56,-40.94,-3.31,2.75,-996.31,1.25,5.67,0.02,-4.61,-9.56,44.0,-67.87,-0.95,-0.06,-0.26,0.12,27,-208633856,667.11,3694547,58.82352941176471,38838,0,False,False,False,H,H,0
174513,0.0,0,0,0,0,,,,150.0,15,16.72,134.33,0,,Force Sensor 3,0,0,15.0,-21.31,-2.75,2.25,-1031.25,2.25,8.86,-0.07,-6.57,-9.56,44.0,-67.87,-0.97,-0.05,-0.18,0.13,27,-227540992,581.69,3694557,62.5,38853,0,False,False,False,H,H,0
174527,0.0,0,0,0,0,M,M,M,150.0,15,16.74,131.93,0,0.0,Force Sensor 3,1,0,15.25,-11.44,-2.62,2.69,-1021.5,1.12,9.2,-0.17,-7.95,-9.56,44.0,-67.87,-0.99,-0.04,-0.1,0.13,27,-217186304,476.56,3694570,83.33333333333333,38867,0,False,False,False,H,H,0
174542,0.0,0,0,0,0,,,,150.0,15,16.87,136.72,0,,Force Sensor 3,0,0,15.44,-1.75,-2.62,2.94,-1003.5,1.62,8.43,0.09,-8.4,-9.56,44.0,-67.87,-0.99,-0.01,0.07,0.14,27,-210632704,403.47,3694583,58.82352941176471,38882,0,False,False,False,H,H,0
174559,0.0,0,0,0,0,,,,150.0,15,16.64,139.45,0,,Force Sensor 3,0,0,15.63,7.75,-2.62,2.31,-994.5,2.06,8.17,-0.09,-10.17,-61.06,47.25,-37.0,-0.98,-0.0,0.15,0.14,27,-211156992,306.2,3694596,62.5,38899,0,False,False,False,H,H,0
174575,0.0,0,0,0,0,,,,150.0,15,16.27,161.82,0,,Force Sensor 3,0,0,16.06,25.87,-2.94,2.75,-915.12,1.56,6.37,-0.13,-10.44,-61.06,47.25,-37.0,-0.96,0.01,0.23,0.14,27,-216367104,249.65,3694609,62.5,38915,0,False,False,False,H,H,0
174592,0.0,0,0,0,0,,,,150.0,15,15.38,159.46,0,,Force Sensor 3,0,0,16.25,34.56,-3.25,2.5,-903.87,1.56,2.97,0.0,-11.13,-61.06,47.25,-37.0,-0.92,0.03,0.37,0.13,27,-212860928,189.48,3694622,76.92307692307692,38932,0,False,False,False,H,H,0
174604,0.0,0,0,0,0,,,,150.0,15,15.5,159.29,0,,Force Sensor 3,0,0,16.44,43.19,-3.69,2.0,-893.25,1.12,3.25,-0.12,-11.78,-61.06,47.25,-37.0,-0.89,0.04,0.43,0.13,27,-216399872,159.86,3694635,58.82352941176471,38944,0,False,False,False,H,H,0
174621,0.0,0,0,0,0,,,,150.0,15,15.48,149.33,0,,Force Sensor 3,0,0,16.69,51.5,-4.37,1.81,-834.5,1.5,0.81,-0.08,-11.65,-74.19,46.56,18.75,-0.86,0.05,0.5,0.13,27,-217776128,132.88,3694648,62.5,38961,0,False,False,False,H,H,0
174637,0.0,0,0,0,0,,,,150.0,15,15.99,156.77,0,,Force Sensor 3,0,0,17.12,67.5,-7.12,2.5,-827.19,1.06,-0.67,-0.1,-12.34,-74.19,46.56,18.75,-0.82,0.05,0.55,0.12,27,-212566016,113.82,3694661,62.5,38977,0,False,False,False,H,H,0
174653,0.0,0,0,0,0,,,,150.0,15,15.35,149.33,0,,Force Sensor 3,0,0,18.37,80.31,-163.81,2.5,-811.31,1.69,-5.51,-0.04,-10.58,-46.5,41.75,61.06,-0.64,0.09,0.76,0.1,27,-211943424,118.96,3694698,71.42857142857143,38993,0,False,False,False,H,H,0
174666,0.0,0,0,0,0,,,,150.0,15,15.98,149.23,0,,Force Sensor 3,0,0,18.81,72.5,-171.06,2.31,-829.37,1.31,-5.47,-0.26,-9.67,-46.5,41.75,61.06,-0.58,0.09,0.8,0.1,27,-212008960,144.9,3694710,71.42857142857143,39006,0,False,False,False,H,H,0
174681,0.0,0,0,0,0,,,,150.0,15,15.99,154.4,0,,Force Sensor 3,0,0,19.31,64.44,-173.87,2.06,-840.12,1.87,-6.49,-0.12,-9.11,-46.5,41.75,61.06,-0.47,0.11,0.88,0.08,27,-212631552,219.89,3694727,55.55555555555557,39021,0,False,False,False,H,H,0
174695,0.0,0,0,0,0,,,,150.0,15,15.73,139.45,0,,Force Sensor 3,0,0,21.0,47.38,-176.12,2.12,-917.56,1.87,-9.79,-0.4,-8.39,-46.5,41.75,61.06,-0.4,0.11,0.91,0.07,27,-211812352,277.05,3694739,90.9090909090909,39035,0,False,False,False,H,H,0
174710,0.0,0,0,0,0,,,,150.0,15,16.48,134.24,0,,Force Sensor 3,0,0,14.25,37.94,-176.75,3.0,-976.56,1.5,-8.01,-0.03,-6.77,5.0,35.88,73.87,-0.32,0.12,0.94,0.06,27,-219086848,355.35,3694752,62.5,39050,0,False,False,False,H,H,0
174726,0.0,0,0,0,0,,,,150.0,15,16.75,139.35,0,,Force Sensor 3,0,0,14.5,28.44,-177.12,2.31,-983.12,2.06,-9.75,-0.48,-3.89,5.0,35.88,73.87,-0.16,0.13,0.98,0.04,27,-214007808,443.17,3694765,55.55555555555557,39066,0,False,False,False,H,H,0
174742,0.0,0,0,0,0,,,,150.0,15,16.51,141.84,0,,Force Sensor 3,0,0,14.94,9.63,-177.44,2.31,-983.81,1.81,-6.52,0.13,-2.92,5.0,35.88,73.87,-0.08,0.13,0.99,0.03,27,-211746816,533.71,3694780,66.66666666666667,39082,0,False,False,False,H,H,0
174756,0.0,0,0,0,0,,,,150.0,15,16.39,139.35,0,,Force Sensor 3,0,0,15.19,0.31,-177.5,2.12,-964.5,1.75,-6.22,-0.67,-1.13,5.0,35.88,73.87,-0.0,0.13,0.99,0.02,27,-214663168,614.3,3694791,76.92307692307692,39096,0,False,False,False,H,H,0
174771,0.0,0,0,0,0,M,M,M,150.0,15,16.52,149.44,0,0.0,Force Sensor 3,1,0,15.38,-8.69,-177.5,2.25,-939.44,1.5,-7.88,-0.43,0.75,60.5,30.5,44.0,0.16,0.13,0.98,-0.0,27,-214368256,688.09,3694804,62.5,39111,0,False,False,False,H,H,0
174787,0.0,0,0,0,0,,,,150.0,15,16.4,144.42,0,,Force Sensor 3,0,0,15.63,-17.87,-177.44,2.69,-956.94,1.25,-4.46,-0.08,1.81,60.5,30.5,44.0,0.24,0.13,0.96,-0.01,27,-219316224,762.84,3694817,58.82352941176471,39127,0,False,False,False,H,H,0
174804,0.0,0,0,0,0,,,,150.0,15,16.27,149.54,0,,Force Sensor 3,0,0,16.06,-36.13,-177.0,1.94,-938.94,1.69,-2.3,-0.34,2.18,60.5,30.5,44.0,0.38,0.13,0.91,-0.03,27,-228655104,822.58,3694831,62.5,39144,0,False,False,False,H,H,0
174819,0.0,0,0,0,0,,,,150.0,15,16.53,152.02,0,,Force Sensor 3,0,0,9.56,-45.0,-176.62,2.44,-919.19,1.37,-4.92,-0.4,3.77,60.5,30.5,44.0,0.38,0.13,0.91,-0.03,27,-224428032,870.13,3694843,83.33333333333333,39159,0,False,False,False,H,H,0
174834,0.0,0,0,0,0,,,,150.0,15,15.9,154.5,0,,Force Sensor 3,0,0,10.69,-54.13,-175.94,2.06,-943.94,1.37,0.62,-0.02,3.4,75.69,32.0,-15.06,0.52,0.12,0.84,-0.05,27,-215842816,909.76,3694856,62.5,39174,0,False,False,False,H,H,0
174849,0.0,0,0,0,0,,,,150.0,15,15.77,154.55,0,,Force Sensor 3,0,0,12.06,-70.94,-172.69,1.94,-846.94,1.37,2.0,-0.27,4.98,75.69,32.0,-15.06,0.58,0.12,0.8,-0.06,27,-229572608,923.5,3694869,58.82352941176471,39189,0,False,False,False,H,H,0
174867,0.0,0,0,0,0,,,,150.0,15,15.41,159.68,0,,Force Sensor 3,0,0,12.5,-78.69,-167.69,2.44,-836.5,1.5,2.96,-0.18,3.93,75.69,32.0,-15.06,0.68,0.11,0.72,-0.08,27,-209059840,937.27,3694886,66.66666666666667,39207,0,False,False,False,H,H,0
174882,0.0,0,0,0,0,,,,150.0,15,15.5,154.19,0,,Force Sensor 3,0,0,14.5,-42.44,-3.37,2.19,-879.06,1.25,8.93,-0.13,-1.63,-3.0,43.25,-68.56,0.95,0.06,0.29,-0.12,27,-214466560,742.17,3694950,71.42857142857143,39222,0,False,False,False,H,H,0
174895,0.0,0,0,0,0,,,,150.0,15,15.77,156.93,0,,Force Sensor 3,0,0,14.75,-34.0,-3.0,2.44,-873.31,1.44,6.47,-0.07,-2.96,-3.0,43.25,-68.56,0.97,0.05,0.22,-0.13,27,-211779584,674.15,3694962,62.5,39235,0,False,False,False,H,H,0
174911,0.0,0,0,0,0,,,,150.0,15,15.37,154.4,0,,Force Sensor 3,0,0,14.94,-25.44,-2.81,2.06,-892.44,1.44,9.24,0.03,-5.53,-3.0,43.25,-68.56,0.98,0.04,0.14,-0.13,27,-214532096,592.75,3694978,83.33333333333333,39251,0,False,False,False,H,H,0
174923,0.0,0,0,0,0,M,M,M,150.0,15,15.37,154.4,0,0.0,Force Sensor 3,1,0,15.31,-8.31,-2.62,2.19,-879.25,1.31,7.36,-0.12,-6.77,-3.0,43.25,-68.56,0.99,0.03,0.07,-0.13,27,-222527488,511.56,3694988,55.55555555555557,39263,0,False,False,False,H,H,0
174941,0.0,0,0,0,0,,,,150.0,15,15.62,164.69,0,,Force Sensor 3,0,0,15.5,0.5,-2.62,3.12,-922.69,1.56,4.62,-0.15,-8.18,-50.75,46.56,-49.38,0.99,0.02,-0.01,-0.14,27,-216793088,439.43,3694999,66.66666666666667,39281,0,False,False,False,H,H,0
174953,0.0,0,0,0,0,,,,150.0,15,15.22,156.71,0,,Force Sensor 3,0,0,15.69,9.81,-2.69,1.81,-963.62,1.94,7.28,-0.17,-10.82,-50.75,46.56,-49.38,0.98,0.0,-0.17,-0.14,27,-220659712,344.36,3695012,83.33333333333333,39293,0,False,False,False,H,H,0
174968,0.0,0,0,0,0,,,,150.0,15,15.62,154.24,0,,Force Sensor 3,0,0,15.88,19.06,-2.81,2.81,-961.44,1.44,5.36,-0.07,-11.24,-50.75,46.56,-49.38,0.96,-0.01,-0.25,-0.14,27,-214269952,273.87,3695029,58.82352941176471,39308,0,False,False,False,H,H,0
174984,0.0,0,0,0,0,,,,150.0,15,15.59,149.38,0,,Force Sensor 3,0,0,16.31,37.81,-3.37,2.44,-980.81,1.87,2.7,-0.14,-12.1,-50.75,46.56,-49.38,0.94,-0.02,-0.32,-0.13,27,-215580672,211.56,3695038,66.66666666666667,39324,0,False,False,False,H,H,0
175002,0.0,0,0,0,0,,,,150.0,15,15.98,151.86,0,,Force Sensor 3,0,0,16.56,47.25,-4.0,2.62,-983.37,1.37,3.9,-0.06,-13.35,-74.87,46.19,-0.06,0.91,-0.03,-0.4,-0.13,27,-213352448,167.17,3695051,58.82352941176471,39342,0,False,False,False,H,H,0
175019,0.0,0,0,0,0,,,,150.0,15,16.49,131.62,0,,Force Sensor 3,0,0,16.81,56.5,-4.94,2.69,-957.81,1.69,2.29,-0.19,-12.89,-74.87,46.19,-0.06,0.83,-0.05,-0.54,-0.12,27,-218726400,147.28,3695064,66.66666666666667,39359,0,False,False,False,H,H,0
175030,0.0,0,0,0,0,,,,150.0,15,16.88,141.84,0,,Force Sensor 3,0,0,17.06,65.62,-6.56,2.37,-965.81,1.25,-1.39,-0.13,-13.83,-74.87,46.19,-0.06,0.78,-0.06,-0.61,-0.12,27,-217972736,121.71,3695080,66.66666666666667,39370,0,False,False,False,H,H,0
175046,0.0,0,0,0,0,M,M,M,150.0,15,16.37,132.02,0,0.0,Force Sensor 3,1,0,17.69,83.81,-2.69,2.75,-964.81,1.94,-1.74,-0.04,-12.76,-74.87,46.19,-0.06,0.73,-0.07,-0.67,-0.11,27,-219086848,131.03,3695090,62.5,39386,0,False,False,False,H,H,0
175062,0.0,0,0,0,0,,,,150.0,15,16.87,139.45,0,,Force Sensor 3,0,0,18.06,85.44,-177.31,2.75,-952.0,1.62,-4.33,-0.2,-11.98,-58.06,43.25,54.06,0.68,-0.08,-0.72,-0.11,27,-212664320,144.5,3695103,66.66666666666667,39402,0,False,False,False,H,H,0
175075,0.0,0,0,0,0,,,,150.0,15,16.51,129.44,0,,Force Sensor 3,0,0,18.56,76.62,-168.31,2.94,-987.5,1.87,-5.08,-0.17,-10.72,-58.06,43.25,54.06,0.55,-0.1,-0.83,-0.09,27,-212107264,188.48,3695116,83.33333333333333,39415,0,False,False,False,H,H,0
175092,0.0,0,0,0,0,,,,150.0,15,17.29,136.96,0,,Force Sensor 3,0,0,19.87,57.94,-175.06,2.62,-966.12,1.75,-6.0,-0.25,-8.94,-58.06,43.25,54.06,0.41,-0.11,-0.9,-0.08,27,-210763776,241.48,3695131,55.55555555555557,39432,0,False,False,False,H,H,0
175107,0.0,0,0,0,0,,,,150.0,15,16.66,136.77,0,,Force Sensor 3,0,0,20.87,48.75,-176.06,2.0,-952.0,1.94,-7.59,-0.28,-8.25,-58.06,43.25,54.06,0.41,-0.11,-0.9,-0.08,27,-214892544,303.63,3695142,83.33333333333333,39447,0,False,False,False,H,H,0
175124,0.0,0,0,0,0,,,,150.0,15,16.68,136.77,0,,Force Sensor 3,0,0,14.19,39.63,-176.62,2.94,-949.37,1.44,-7.03,-0.22,-6.04,-0.5,36.0,75.0,0.26,-0.12,-0.96,-0.06,27,-205979648,379.28,3695155,50.0,39464,0,False,False,False,H,H,0
175139,0.0,0,0,0,0,,,,150.0,15,16.69,154.55,0,,Force Sensor 3,0,0,15.25,-2.69,-177.5,1.94,-830.94,1.62,-6.4,-0.25,0.29,57.88,32.38,45.56,-0.09,-0.13,-0.99,-0.01,27,-212500480,610.95,3695201,66.66666666666667,39479,0,False,False,False,H,H,0
175153,0.0,0,0,0,0,,,,150.0,15,15.8,154.34,0,,Force Sensor 3,0,0,15.44,-10.56,-177.5,2.31,-817.69,1.37,-6.89,-0.14,1.58,57.88,32.38,45.56,-0.16,-0.13,-0.98,0.0,27,-212926464,675.37,3695218,66.66666666666667,39493,0,False,False,False,H,H,0
175172,0.0,0,0,0,0,,,,150.0,15,15.67,166.99,0,,Force Sensor 3,0,0,15.81,-26.62,-177.31,2.44,-827.44,1.12,-4.07,-0.32,3.65,57.88,32.38,45.56,-0.23,-0.13,-0.96,0.01,27,-212205568,737.97,3695230,62.5,39512,0,False,False,False,H,H,0
175184,0.0,0,0,0,0,,,,150.0,15,15.16,159.57,0,,Force Sensor 3,0,0,16.0,-34.31,-177.06,1.56,-796.31,1.5,-2.33,-0.12,3.74,57.88,32.38,45.56,-0.3,-0.13,-0.95,0.02,27,-213876736,791.16,3695239,66.66666666666667,39524,0,False,False,False,H,H,0
175201,0.0,0,0,0,0,,,,150.0,15,15.53,159.24,0,,Force Sensor 3,0,0,16.19,-41.75,-176.81,2.25,-769.56,1.12,-2.72,-0.33,4.16,77.56,31.69,-5.19,-0.36,-0.13,-0.92,0.03,27,-213745664,839.66,3695248,71.42857142857143,39541,0,False,False,False,H,H,0
175213,0.0,0,0,0,0,,,,150.0,15,15.54,172.11,0,,Force Sensor 3,0,0,10.19,-49.5,-176.31,1.69,-801.62,1.37,-3.62,-0.32,4.54,77.56,31.69,-5.19,-0.48,-0.13,-0.87,0.05,27,-216334336,879.18,3695261,66.66666666666667,39553,0,False,False,False,H,H,0
175227,0.0,0,0,0,0,,,,150.0,15,14.89,166.99,0,,Force Sensor 3,0,0,11.06,-57.69,-175.56,2.06,-848.5,1.62,-0.18,-0.18,4.29,77.56,31.69,-5.19,-0.54,-0.12,-0.83,0.06,27,-218464256,913.38,3695273,76.92307692307692,39567,0,False,False,False,H,H,0
175242,0.0,0,0,0,0,,,,150.0,15,15.76,159.35,0,,Force Sensor 3,0,0,11.69,-65.75,-174.19,1.81,-826.5,1.62,0.03,-0.15,4.66,77.56,31.69,-5.19,-0.6,-0.12,-0.79,0.06,27,-224165888,922.45,3695286,58.82352941176471,39582,0,False,False,False,H,H,0
175259,0.0,0,0,0,0,,,,150.0,15,15.51,156.98,0,,Force Sensor 3,0,0,12.19,-73.69,-171.44,2.56,-852.87,1.19,0.61,-0.29,3.75,57.88,37.06,-46.88,-0.65,-0.11,-0.75,0.07,27,-213286912,932.78,3695299,62.5,39599,0,False,False,False,H,H,0
175277,0.0,0,0,0,0,,,,150.0,15,16.26,146.7,0,,Force Sensor 3,0,0,13.06,-87.37,-2.37,2.37,-913.12,1.44,2.04,0.02,2.8,57.88,37.06,-46.88,-0.71,-0.11,-0.69,0.08,27,-225214464,927.65,3695312,62.5,39617,0,False,False,False,H,H,0
175290,0.0,0,0,0,0,,,,150.0,15,16.14,144.42,0,,Force Sensor 3,0,0,13.44,-79.56,-13.44,2.37,-951.12,1.69,4.52,-0.11,1.63,57.88,37.06,-46.88,-0.81,-0.1,-0.57,0.1,27,-214728704,883.79,3695325,66.66666666666667,39630,0,False,False,False,H,H,0
175305,0.0,0,0,0,0,,,,150.0,15,16.26,139.11,0,,Force Sensor 3,0,0,13.75,-70.5,-7.31,3.06,-982.31,1.25,6.42,-0.07,-0.22,57.88,37.06,-46.88,-0.85,-0.09,-0.5,0.11,27,-218267648,839.41,3695338,71.42857142857143,39645,0,False,False,False,H,H,0
175320,0.0,0,0,0,0,,,,150.0,15,16.53,146.9,0,,Force Sensor 3,0,0,14.31,-51.44,-3.94,2.44,-999.94,2.12,7.64,-0.14,-1.69,13.38,41.88,-69.06,-0.89,-0.08,-0.43,0.11,27,-217120768,769.23,3695351,58.82352941176471,39660,0,False,False,False,H,H,0
175338,0.0,0,0,0,0,,,,150.0,15,16.65,139.11,0,,Force Sensor 3,0,0,14.56,-42.0,-3.37,2.37,-982.56,1.31,8.73,-0.17,-2.94,13.38,41.88,-69.06,-0.95,-0.06,-0.27,0.12,27,-223903744,690.74,3695364,62.5,39678,0,False,False,False,H,H,0
175354,0.0,0,0,0,0,,,,150.0,15,16.54,141.89,0,,Force Sensor 3,0,0,14.75,-32.44,-3.0,2.25,-1024.13,2.25,8.02,0.03,-5.76,13.38,41.88,-69.06,-0.97,-0.05,-0.19,0.13,27,-219119616,607.54,3695377,62.5,39694,0,False,False,False,H,H,0
175370,0.0,0,0,0,0,,,,150.0,15,16.54,149.59,0,,Force Sensor 3,0,0,15.19,-12.75,-2.62,2.75,-1019.75,1.31,7.74,-0.07,-7.51,13.38,41.88,-69.06,-0.98,-0.04,-0.11,0.13,27,-222265344,502.47,3695390,90.9090909090909,39710,0,False,False,False,H,H,0
175383,0.0,0,0,0,0,,,,150.0,15,16.03,146.95,0,,Force Sensor 3,0,0,16.44,42.0,-3.62,2.81,-887.37,1.75,3.68,-0.21,-11.89,-74.06,48.0,-5.25,-0.89,0.04,0.43,0.13,27,-203161600,176.03,3695460,55.55555555555557,39723,0,False,False,False,H,H,0
175398,0.0,0,0,0,0,,,,150.0,15,16.16,164.41,0,,Force Sensor 3,0,0,16.87,58.88,-5.25,2.19,-865.81,1.44,0.55,-0.14,-12.74,-74.06,48.0,-5.25,-0.82,0.05,0.55,0.12,27,-216629248,146.16,3695472,62.5,39738,0,False,False,False,H,H,0
175414,0.0,0,0,0,0,M,M,M,150.0,15,15.28,169.64,0,0.0,Force Sensor 3,1,0,17.12,67.19,-7.06,2.56,-864.0,1.06,-1.71,-0.24,-11.86,-74.06,48.0,-5.25,-0.78,0.06,0.61,0.12,27,-197066752,122.27,3695484,66.66666666666667,39754,0,False,False,False,H,H,0
