Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,Command,Anomaly?,Anomaly Mode,Attribute,Desired Speed,Desired R,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,Active V Attribute,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time
105421,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.4,308.58,0,,Force Sensor 3,0,0,17.5,82.0,-20.75,4.31,-1906.13,4.0,-15.87,-0.17,-25.4,16.87,38.88,70.06,0.74,-0.07,-0.66,-0.11,26,-208699392,782.17,1188915,66.66666666666667,49999
105437,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.4,303.46,0,,Force Sensor 3,0,0,18.31,79.06,-165.0,4.37,-1877.13,3.25,-17.26,-0.54,-19.8,16.87,38.88,70.06,0.51,-0.1,-0.85,-0.09,26,-212762624,913.51,1188931,71.42857142857143,50015
105449,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.65,305.97,0,,Force Sensor 3,0,0,13.81,44.38,-176.19,4.75,-1802.5,3.44,-13.23,-0.22,-6.08,16.87,38.88,70.06,0.37,-0.11,-0.92,-0.07,26,-214564864,995.52,1188943,76.92307692307692,50027
105463,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.53,301.16,0,,Force Sensor 3,0,0,15.5,-23.25,-177.19,4.5,-1776.88,2.87,3.99,-0.29,1.04,72.75,35.88,-29.0,-0.2,-0.13,-0.97,0.01,26,-217939968,852.47,1188983,62.5,50041
105481,0.0,-5.83,-0.0,0.0,0,,,,300.0,15,26.91,295.74,0,,Force Sensor 3,0,0,15.94,-40.56,-176.69,4.94,-1804.06,2.87,9.21,0.03,-0.23,72.75,35.88,-29.0,-0.35,-0.13,-0.93,0.03,26,-230588416,709.58,1188994,58.82352941176471,50059
105499,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.04,308.48,0,,Force Sensor 3,0,0,10.63,-57.88,-175.25,4.75,-1809.13,3.12,15.73,0.03,-4.63,72.75,35.88,-29.0,-0.61,-0.12,-0.78,0.06,26,-219840512,527.49,1189007,66.66666666666667,50077
105510,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.4,303.77,0,,Force Sensor 3,0,0,11.88,-75.12,-170.12,4.5,-1807.88,2.81,17.15,-0.39,-9.2,-13.19,47.19,-67.25,-0.72,-0.11,-0.68,0.08,26,-217645056,352.55,1189019,83.33333333333333,50088
105523,0.0,23.3,-0.0,0.0,0,M,M,M,300.0,15,26.63,313.49,0,-0.0,Force Sensor 3,1,0,12.81,-86.31,-2.5,4.87,-1778.38,3.25,18.4,0.01,-20.83,-13.19,47.19,-67.25,-0.81,-0.09,-0.57,0.1,26,-219774976,219.46,1189032,62.5,50101
105540,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.38,308.69,0,,Force Sensor 3,0,0,13.94,-53.06,-4.31,4.69,-1776.19,3.19,17.77,-0.25,-25.57,-13.19,47.19,-67.25,-0.89,-0.08,-0.44,0.11,26,-213417984,113.52,1189045,62.5,50118
105555,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.37,301.06,0,,Force Sensor 3,0,0,14.38,-35.94,-3.25,4.69,-1784.88,2.87,13.68,-0.25,-30.2,-13.19,47.19,-67.25,-0.98,-0.04,-0.16,0.13,26,-217251840,95.61,1189058,71.42857142857143,50133
105569,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.75,296.14,0,,Force Sensor 3,0,0,14.81,-18.62,-2.87,5.25,-1805.13,3.44,10.98,-0.29,-33.35,-76.06,51.56,14.88,-0.99,-0.03,-0.01,0.13,26,-214990848,142.02,1189071,62.5,50147
105585,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.26,291.81,0,,Force Sensor 3,0,0,15.63,16.44,-2.94,4.87,-1850.0,3.62,-1.55,-0.22,-37.55,-76.06,51.56,14.88,-0.98,-0.01,0.15,0.13,26,-212926464,253.11,1189084,83.33333333333333,50163
105597,0.0,-0.05,-0.0,0.0,0,,,,300.0,15,27.22,288.22,0,,Force Sensor 3,0,0,16.06,34.38,-3.44,5.19,-1867.94,3.25,-7.67,-0.46,-36.39,-76.06,51.56,14.88,-0.89,0.04,0.44,0.13,26,-214925312,403.83,1189097,62.5,50175
105613,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.41,291.42,0,,Force Sensor 3,0,0,16.5,52.56,-4.69,4.37,-1897.38,3.81,-13.71,-0.38,-32.95,-76.06,51.56,14.88,-0.81,0.06,0.58,0.12,26,-202932224,581.57,1189110,58.82352941176471,50191
105630,0.0,-1.46,-0.0,0.0,0,,,,300.0,15,27.25,288.51,0,,Force Sensor 3,0,0,17.06,70.69,-8.63,4.94,-1903.81,3.44,-18.5,-0.29,-22.61,4.87,39.88,73.37,-0.7,0.07,0.7,0.11,26,-211386368,749.32,1189123,62.5,50208
105646,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.64,293.33,0,,Force Sensor 3,0,0,18.75,72.56,-170.62,3.87,-1877.75,3.25,-16.66,-0.66,-17.69,4.87,39.88,73.37,-0.59,0.09,0.8,0.1,26,-213254144,867.86,1189136,62.5,50224
105664,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.18,291.22,0,,Force Sensor 3,0,0,20.19,54.88,-175.19,4.5,-1858.19,2.81,-17.85,-0.65,-9.72,4.87,39.88,73.37,-0.31,0.12,0.94,0.06,26,-213909504,955.88,1189149,62.5,50242
105678,0.0,-0.73,-0.0,0.0,0,,,,300.0,15,27.3,296.24,0,,Force Sensor 3,0,0,14.5,19.19,-177.19,4.56,-1853.19,2.94,-10.85,-0.55,-2.26,76.37,35.88,-18.75,-0.16,0.12,0.98,0.04,26,-217251840,964.74,1189162,71.42857142857143,50256
105695,0.0,0.0,-0.0,0.0,0,,,,300.0,15,27.04,303.87,0,,Force Sensor 3,0,0,14.94,1.19,-177.37,5.06,-1874.88,2.69,-4.04,-0.26,0.22,76.37,35.88,-18.75,-0.01,0.13,0.99,0.02,26,-219545600,885.01,1189175,62.5,50273
105708,0.0,0.0,-0.0,0.0,0,,,,300.0,15,26.66,305.87,0,,Force Sensor 3,0,0,13.38,-71.94,-8.25,5.25,-1849.13,3.0,19.82,-0.41,-19.75,-8.5,46.88,-68.69,0.8,0.1,0.58,-0.09,26,-217710592,284.38,1189235,66.66666666666667,50286
